State,StCodeAP,StCodeInd,District,DstCodeAP,DstCodeInd,Mandal,MndCodeAP,MndCodeInd,Village,VillCodeAP,VillCodeIn,Shape_Area
Andhra Pradesh,28,28,Anantapuramu,21,553,Uravakonda,15,05317,Pennahobilam,016,594889,9.24961762361
Andhra Pradesh,28,28,Anantapuramu,21,553,Kanekal,16,05306,Yerragunta,002,594674,30.87242109930
Andhra Pradesh,28,28,Anantapuramu,21,553,Singanamala,11,05325,Korivipalle,007,595002,10.40985484350
Andhra Pradesh,28,28,Anantapuramu,21,553,Uravakonda,15,05317,Amidala,018,594897,49.88259673170
Andhra Pradesh,28,28,Anantapuramu,21,553,Tadpatri,09,05313,Challavaripalle,021,594819,4.49773813549
Andhra Pradesh,28,28,Anantapuramu,21,553,Singanamala,11,05325,Buddepalle,011,595006,4.78451191270
Andhra Pradesh,28,28,Anantapuramu,21,553,Tadpatri,09,05313,Diguvapalle,019,594817,7.98931393426
Andhra Pradesh,28,28,Anantapuramu,21,553,Peddapappur,10,05314,Muchukota,016,594841,38.55514813630
Andhra Pradesh,28,28,Anantapuramu,21,553,Tadpatri,09,05313,Jambulapadu,022,594820,4.69415354383
Andhra Pradesh,28,28,Anantapuramu,21,553,Kanekal,16,05306,Udegolam,009,594679,14.01329250030
Andhra Pradesh,28,28,Anantapuramu,21,553,Kudair,14,05323,Udiripikonda,001,594965,44.29759284270
Andhra Pradesh,28,28,Anantapuramu,21,553,Kanekal,16,05306,Thumbiganur,008,594684,22.29628789260
Andhra Pradesh,28,28,Anantapuramu,21,553,Singanamala,11,05325,Salakamcheruvu,010,595005,19.00026135940
Andhra Pradesh,28,28,Anantapuramu,21,553,D.Hirehal,01,05304,Dodagatta,015,594655,14.56285313830
Andhra Pradesh,28,28,Anantapuramu,21,553,Putlur,30,05326,Arakativemula,002,595018,7.56327043213
Andhra Pradesh,28,28,Anantapuramu,21,553,Singanamala,11,05325,Joolakalva,008,595003,20.38850564960
Andhra Pradesh,28,28,Anantapuramu,21,553,Garladinne,13,05324,Garladinne,016,594993,23.63526326890
Andhra Pradesh,28,28,Anantapuramu,21,553,Garladinne,13,05324,Yerraguntla,012,594989,40.88846013310
Andhra Pradesh,28,28,Anantapuramu,21,553,Singanamala,11,05325,Peddajalalpuram,012,595008,8.81113336058
Andhra Pradesh,28,28,Anantapuramu,21,553,Kanekal,16,05306,N.Hanumapuram,015,594685,10.46997652530
Andhra Pradesh,28,28,Anantapuramu,21,553,Putlur,30,05326,Gandlapadu,006,595023,9.08181703206
Andhra Pradesh,28,28,Anantapuramu,21,553,Putlur,30,05326,Kandikapula,004,595021,11.33969269890
Andhra Pradesh,28,28,Anantapuramu,21,553,Tadpatri,09,05313,Vanganur,026,594824,7.01993935507
Andhra Pradesh,28,28,Anantapuramu,21,553,Garladinne,13,05324,Budedu,015,594992,10.02092591340
Andhra Pradesh,28,28,Anantapuramu,21,553,Putlur,30,05326,Chintakunta,003,595020,5.18703803948
Andhra Pradesh,28,28,Anantapuramu,21,553,Kanekal,16,05306,Kanekal,010,594678,64.44020526370
Andhra Pradesh,28,28,Anantapuramu,21,553,Singanamala,11,05325,Narsapuram,014,595007,20.99293581210
Andhra Pradesh,28,28,Anantapuramu,21,553,Singanamala,11,05325,Cheelapalle,009,595004,5.02016525210
Andhra Pradesh,28,28,Anantapuramu,21,553,Singanamala,11,05325,Chennavaram,013,595009,8.10326832836
Andhra Pradesh,28,28,Anantapuramu,21,553,Tadpatri,09,05313,Bondaladinne,027,594825,7.00253345123
Andhra Pradesh,28,28,Anantapuramu,21,553,Uravakonda,15,05317,Raketla,019,594898,45.03684920130
Andhra Pradesh,28,28,Anantapuramu,21,553,Kudair,14,05323,Kalagalla,003,594967,37.17626522210
Andhra Pradesh,28,28,Anantapuramu,21,553,Putlur,30,05326,Sanagalaguduru,007,595024,48.67578085200
Andhra Pradesh,28,28,Anantapuramu,21,553,Singanamala,11,05325,Matlagondi,015,595015,10.20659527310
Andhra Pradesh,28,28,Anantapuramu,21,553,Putlur,30,05326,Putlur,005,595022,44.08998641790
Andhra Pradesh,28,28,Anantapuramu,21,553,Putlur,30,05326,Surepalli,001,595019,15.24707292180
Andhra Pradesh,28,28,Anantapuramu,21,553,D.Hirehal,01,05304,Muradi,018,594658,36.91766810190
Andhra Pradesh,28,28,Anantapuramu,21,553,Kanekal,16,05306,Sollapuram,016,594686,20.38699483360
Andhra Pradesh,28,28,Anantapuramu,21,553,Singanamala,11,05325,Singanamala,019,595014,33.15945172180
Andhra Pradesh,28,28,Anantapuramu,21,553,Garladinne,13,05324,Obulapuram,018,594994,2.70689368132
Andhra Pradesh,28,28,Anantapuramu,21,553,Singanamala,11,05325,Sodanapalle,016,595016,13.83810543750
Andhra Pradesh,28,28,Anantapuramu,21,553,Garladinne,13,05324,Jambuladinne,017,594995,5.60204655346
Andhra Pradesh,28,28,Anantapuramu,21,553,D.Hirehal,01,05304,Hulikal,017,594657,16.90133622520
Andhra Pradesh,28,28,Anantapuramu,21,553,Putlur,30,05326,Kadavakallu,010,595027,21.38963279730
Andhra Pradesh,28,28,Anantapuramu,21,553,Narpala,29,05328,Venkatampalle,001,595056,28.96046268530
Andhra Pradesh,28,28,Anantapuramu,21,553,Garladinne,13,05324,Marthadu,014,594991,30.64262373030
Andhra Pradesh,28,28,Anantapuramu,21,553,Singanamala,11,05325,Akuledu,021,595011,17.40832223770
Andhra Pradesh,28,28,Anantapuramu,21,553,Kanekal,16,05306,Malyam,014,594687,22.24850238080
Andhra Pradesh,28,28,Anantapuramu,21,553,Uravakonda,15,05317,Peddakowkuntla,021,594899,43.28213168000
Andhra Pradesh,28,28,Anantapuramu,21,553,Rayadurg,17,05305,Gramadatla,005,594663,34.40891589580
Andhra Pradesh,28,28,Anantapuramu,21,553,Singanamala,11,05325,Lolur,022,595010,8.74004906497
Andhra Pradesh,28,28,Anantapuramu,21,553,Singanamala,11,05325,Peravali,017,595017,14.80503266530
Andhra Pradesh,28,28,Anantapuramu,21,553,Kanekal,16,05306,Hulikera,011,594675,41.86482668570
Andhra Pradesh,28,28,Anantapuramu,21,553,Uravakonda,15,05317,Mylarampalle,020,594901,26.64481995160
Andhra Pradesh,28,28,Anantapuramu,21,553,Kudair,14,05323,Korrakodu,004,594970,36.37267487930
Andhra Pradesh,28,28,Anantapuramu,21,553,Singanamala,11,05325,Karnatakampalle,020,595012,0.49476128662
Andhra Pradesh,28,28,Anantapuramu,21,553,Rayadurg,17,05305,Mallapuram,002,594660,36.02332238400
Andhra Pradesh,28,28,Anantapuramu,21,553,Putlur,30,05326,Cherlopalli,009,595026,36.52924285010
Andhra Pradesh,28,28,Anantapuramu,21,553,Rayadurg,17,05305,Mechiri,001,594659,9.39428055067
Andhra Pradesh,28,28,Anantapuramu,21,553,Rayadurg,17,05305,Chadam,003,594661,8.45806269089
Andhra Pradesh,28,28,Anantapuramu,21,553,Garladinne,13,05324,Kotanka,013,594990,23.58763582760
Andhra Pradesh,28,28,Anantapuramu,21,553,Kudair,14,05323,Ipperu,005,594968,47.23636734350
Andhra Pradesh,28,28,Anantapuramu,21,553,Singanamala,11,05325,Chakrayapeta,018,595013,18.95543929620
Andhra Pradesh,28,28,Anantapuramu,21,553,Kanekal,16,05306,Kalekurthi,013,594688,16.22666845390
Andhra Pradesh,28,28,Anantapuramu,21,553,Kudair,14,05323,Kammuru,006,594975,34.21612691940
Andhra Pradesh,28,28,Anantapuramu,21,553,Kanekal,16,05306,Hanakanahal,017,594689,38.58101593010
Andhra Pradesh,28,28,Anantapuramu,21,553,Putlur,30,05326,Dosaledu,011,595028,17.55659097560
Andhra Pradesh,28,28,Anantapuramu,21,553,Bukkaraya  Samudram,28,05329,Podaralla,001,595066,21.12440891940
Andhra Pradesh,28,28,Anantapuramu,21,553,Bukkaraya  Samudram,28,05329,Janthulur,002,595067,14.85023971300
Andhra Pradesh,28,28,Anantapuramu,21,553,Rayadurg,17,05305,Bondankal,004,594662,27.56029929370
Andhra Pradesh,28,28,Anantapuramu,21,553,Narpala,29,05328,Nadimidoddi,002,595055,18.31636857620
Andhra Pradesh,28,28,Anantapuramu,21,553,Bukkaraya  Samudram,28,05329,Chedulla,003,595068,8.10049483138
Andhra Pradesh,28,28,Anantapuramu,21,553,Putlur,30,05326,Komatikuntla,008,595025,15.59844560660
Andhra Pradesh,28,28,Anantapuramu,21,553,Uravakonda,15,05317,Y.Rampuram,022,594900,20.55725876590
Andhra Pradesh,28,28,Anantapuramu,21,553,Beluguppa,24,05318,Sreerangapuram,002,594903,27.11482211210
Andhra Pradesh,28,28,Anantapuramu,21,553,Kanekal,16,05306,Ratchumarri,012,594677,9.82873120626
Andhra Pradesh,28,28,Anantapuramu,21,553,Anantapuramu,27,05330,Thaticherla,001,595081,17.97020424650
Andhra Pradesh,28,28,Anantapuramu,21,553,Narpala,29,05328,Chamaluru,003,595054,29.60142609820
Andhra Pradesh,28,28,Anantapuramu,21,553,Yellanur,31,05327,Vemulapalle,001,595035,13.99274565360
Andhra Pradesh,28,28,Anantapuramu,21,553,Bukkaraya  Samudram,28,05329,Korrapadu,004,595069,15.62374218600
Andhra Pradesh,28,28,Anantapuramu,21,553,Yellanur,31,05327,Medukurthy,002,595036,6.44407921290
Andhra Pradesh,28,28,Anantapuramu,21,553,Putlur,30,05326,Chalavemula,015,595032,16.97782590020
Andhra Pradesh,28,28,Anantapuramu,21,553,Bukkaraya  Samudram,28,05329,Govindapalle,009,595074,13.30789181230
Andhra Pradesh,28,28,Anantapuramu,21,553,Kudair,14,05323,Cholasamudram,010,594969,16.04507125090
Andhra Pradesh,28,28,Anantapuramu,21,553,Rayadurg,17,05305,Nagireddipalle,013,594670,16.79009087000
Andhra Pradesh,28,28,Anantapuramu,21,553,Kudair,14,05323,Gotukur,007,594976,16.19133472940
Andhra Pradesh,28,28,Anantapuramu,21,553,Kudair,14,05323,Jayapuram,011,594971,15.90857555090
Andhra Pradesh,28,28,Anantapuramu,21,553,Rayadurg,17,05305,Vadrahonnur,007,594665,20.01099433640
Andhra Pradesh,28,28,Anantapuramu,21,553,Rayadurg,17,05305,D.Kondapuram,006,594664,15.44776761990
Andhra Pradesh,28,28,Anantapuramu,21,553,Kudair,14,05323,Kudair,009,594974,49.26542156570
Andhra Pradesh,28,28,Anantapuramu,21,553,Rayadurg,17,05305,Veparalla,014,594671,29.36558491860
Andhra Pradesh,28,28,Anantapuramu,21,553,Bukkaraya  Samudram,28,05329,Chennarayunipalle,007,595072,2.02025496190
Andhra Pradesh,28,28,Anantapuramu,21,553,Bukkaraya  Samudram,28,05329,Bodiganidoddi,006,595071,14.83510771100
Andhra Pradesh,28,28,Anantapuramu,21,553,Beluguppa,24,05318,Beluguppa,003,594905,44.81197757730
Andhra Pradesh,28,28,Anantapuramu,21,553,Anantapuramu,27,05330,Somanadoddi,002,595082,8.63915849752
Andhra Pradesh,28,28,Anantapuramu,21,553,Beluguppa,24,05318,Budigumma,005,594907,26.91687097750
Andhra Pradesh,28,28,Anantapuramu,21,553,Anantapuramu,27,05330,Kodimi,004,595080,13.39823368210
Andhra Pradesh,28,28,Anantapuramu,21,553,Bukkaraya  Samudram,28,05329,Chennampalle,005,595070,29.56834168240
Andhra Pradesh,28,28,Anantapuramu,21,553,Yellanur,31,05327,Nittoor,003,595037,6.59826111328
Andhra Pradesh,28,28,Anantapuramu,21,553,Narpala,29,05328,Narpala,004,595057,43.66935729140
Andhra Pradesh,28,28,Anantapuramu,21,553,Rayadurg,17,05305,Rayadurg,009,NA,48.64957803490
Andhra Pradesh,28,28,Anantapuramu,21,553,Putlur,30,05326,Chinnamallepalle,017,595033,5.26470343273
Andhra Pradesh,28,28,Anantapuramu,21,553,Beluguppa,24,05318,Thagguparthy,004,594906,5.04542714757
Andhra Pradesh,28,28,Anantapuramu,21,553,Putlur,30,05326,Kummanamala,014,595031,36.04295509260
Andhra Pradesh,28,28,Anantapuramu,21,553,Anantapuramu,27,05330,Narayanapuram,003,595096,12.06089027520
Andhra Pradesh,28,28,Anantapuramu,21,553,Kudair,14,05323,Thimmapuram,013,594973,26.63204210580
Andhra Pradesh,28,28,Anantapuramu,21,553,Rayadurg,17,05305,Kontanapalli,008,594666,7.12205483267
Andhra Pradesh,28,28,Anantapuramu,21,553,Putlur,30,05326,Madugupalle,012,595029,16.58127186600
Andhra Pradesh,28,28,Anantapuramu,21,553,Bukkaraya  Samudram,28,05329,Siddampeta,008,595073,2.14972565541
Andhra Pradesh,28,28,Anantapuramu,21,553,Yellanur,31,05327,Peddamallepalle,004,595038,11.27253949700
Andhra Pradesh,28,28,Anantapuramu,21,553,Putlur,30,05326,Garugu Chintalapalle,016,595034,13.45041896280
Andhra Pradesh,28,28,Anantapuramu,21,553,Bukkaraya  Samudram,28,05329,Bukkarayasamudram,010,595075,30.04258987570
Andhra Pradesh,28,28,Anantapuramu,21,553,Beluguppa,24,05318,Narinjagundlapalle,001,594904,11.31071044610
Andhra Pradesh,28,28,Anantapuramu,21,553,Kudair,14,05323,Brahmanapalle,008,594977,11.27939002140
Andhra Pradesh,28,28,Anantapuramu,21,553,Yellanur,31,05327,Thirumalapuram,005,595039,7.91358600561
Andhra Pradesh,28,28,Anantapuramu,21,553,Bukkaraya  Samudram,28,05329,Reddipalle,011,595076,14.96697016650
Andhra Pradesh,28,28,Anantapuramu,21,553,Rayadurg,17,05305,Avuladatla,012,594669,11.07142880020
Andhra Pradesh,28,28,Anantapuramu,21,553,Beluguppa,24,05318,Yerragudi,007,594909,13.41260992190
Andhra Pradesh,28,28,Anantapuramu,21,553,Beluguppa,24,05318,Ankampalle,006,594908,20.42234325020
Andhra Pradesh,28,28,Anantapuramu,21,553,Rayadurg,17,05305,Udegolam,010,594667,16.19835649720
Andhra Pradesh,28,28,Anantapuramu,21,553,Anantapuramu,27,05330,Anantapur Rural,014,595098,17.15569048820
Andhra Pradesh,28,28,Anantapuramu,21,553,Bukkaraya  Samudram,28,05329,Kondakinda Agraharam,012,595079,33.27643322970
Andhra Pradesh,28,28,Anantapuramu,21,553,Anantapuramu,27,05330,Rachanapalle,005,595083,12.41348182600
Andhra Pradesh,28,28,Anantapuramu,21,553,Kudair,14,05323,Mavinamardhanahalli,012,594972,11.38215158880
Andhra Pradesh,28,28,Anantapuramu,21,553,Gummagatta,18,05319,Bhupasamudram,006,594922,29.05882050860
Andhra Pradesh,28,28,Anantapuramu,21,553,Yellanur,31,05327,Yellanur,006,595040,40.61672856660
Andhra Pradesh,28,28,Anantapuramu,21,553,Anantapuramu,27,05330,Sajjalakalva,006,595084,5.34373943723
Andhra Pradesh,28,28,Anantapuramu,21,553,Rayadurg,17,05305,Baginayakana Halli,011,594668,21.71655962880
Andhra Pradesh,28,28,Anantapuramu,21,553,Atmakur,25,05322,Talupuru,002,594958,20.74394702390
Andhra Pradesh,28,28,Anantapuramu,21,553,Beluguppa,24,05318,Narasapuram,009,594911,46.71283504620
Andhra Pradesh,28,28,Anantapuramu,21,553,Beluguppa,24,05318,Duddekunta,011,594913,24.07036541310
Andhra Pradesh,28,28,Anantapuramu,21,553,Narpala,29,05328,Gugudu,005,595064,42.50180129320
Andhra Pradesh,28,28,Anantapuramu,21,553,Anantapuramu,27,05330,Kurugunta,007,595085,17.38280918660
Andhra Pradesh,28,28,Anantapuramu,21,553,Narpala,29,05328,Bondalawada,007,595059,12.78855913750
Andhra Pradesh,28,28,Anantapuramu,21,553,Gummagatta,18,05319,Gollapalle,002,594918,35.08264451030
Andhra Pradesh,28,28,Anantapuramu,21,553,Yellanur,31,05327,Boppepalle,012,595046,35.54410762390
Andhra Pradesh,28,28,Anantapuramu,21,553,Yellanur,31,05327,Chilamakuru,011,595045,14.68626880560
Andhra Pradesh,28,28,Anantapuramu,21,553,Atmakur,25,05322,Padamatiyaleru,001,594957,48.78961084020
Andhra Pradesh,28,28,Anantapuramu,21,553,Beluguppa,24,05318,Konampalle,012,594914,20.58325761960
Andhra Pradesh,28,28,Anantapuramu,21,553,Rayadurg,17,05305,Junjurampalle,015,594672,32.59816364280
Andhra Pradesh,28,28,Anantapuramu,21,553,Beluguppa,24,05318,Avulenna,008,594910,10.10178100130
Andhra Pradesh,28,28,Anantapuramu,21,553,Anantapuramu,27,05330,Papampeta Rural,013,595097,3.86767656757
Andhra Pradesh,28,28,Anantapuramu,21,553,Narpala,29,05328,Duggumarri,006,595058,11.73999346920
Andhra Pradesh,28,28,Anantapuramu,21,553,Bukkaraya  Samudram,28,05329,Danduvaripalle,013,595078,21.17041012840
Andhra Pradesh,28,28,Anantapuramu,21,553,Yellanur,31,05327,Kacharlakunta,007,595041,5.79294827169
Andhra Pradesh,28,28,Anantapuramu,21,553,Beluguppa,24,05318,Seerpi,010,594912,34.85961667420
Andhra Pradesh,28,28,Anantapuramu,21,553,Yellanur,31,05327,Kodumurthy,010,595044,8.33221557006
Andhra Pradesh,28,28,Anantapuramu,21,553,Anantapuramu,27,05330,Kakkalapalle Rural,012,595099,17.38383152180
Andhra Pradesh,28,28,Anantapuramu,21,553,Bukkaraya  Samudram,28,05329,Siddarampuram,014,595077,23.05254771080
Andhra Pradesh,28,28,Anantapuramu,21,553,Putlur,30,05326,Ellutla,013,595030,25.45571190810
Andhra Pradesh,28,28,Anantapuramu,21,553,Gummagatta,18,05319,Veerapuram,003,594919,22.75424179130
Andhra Pradesh,28,28,Anantapuramu,21,553,Gummagatta,18,05319,Galagala,001,594917,15.70978180550
Andhra Pradesh,28,28,Anantapuramu,21,553,Anantapuramu,27,05330,Gollapalle,008,595086,1.42231175144
Andhra Pradesh,28,28,Anantapuramu,21,553,Gummagatta,18,05319,Belodu,004,594920,20.60670451880
Andhra Pradesh,28,28,Anantapuramu,21,553,Anantapuramu,27,05330,Upparapalle,015,595090,13.63433540160
Andhra Pradesh,28,28,Anantapuramu,21,553,Anantapuramu,27,05330,Alamuru,010,595088,29.32420943100
Andhra Pradesh,28,28,Anantapuramu,21,553,Atmakur,25,05322,Madigubba,003,594959,23.35168910590
Andhra Pradesh,28,28,Anantapuramu,21,553,Anantapuramu,27,05330,Kamarupalle,009,595087,12.67022603780
Andhra Pradesh,28,28,Anantapuramu,21,553,Narpala,29,05328,B.Pappuru,011,595063,16.21617619670
Andhra Pradesh,28,28,Anantapuramu,21,553,Gummagatta,18,05319,S.Hosahalli,005,594921,5.02668238774
Andhra Pradesh,28,28,Anantapuramu,21,553,Beluguppa,24,05318,Kalvapalle,014,594916,33.08720600960
Andhra Pradesh,28,28,Anantapuramu,21,553,Atmakur,25,05322,Atmakur,004,594960,59.50902577450
Andhra Pradesh,28,28,Anantapuramu,21,553,Beluguppa,24,05318,Gangavaram,013,594915,22.53463830780
Andhra Pradesh,28,28,Anantapuramu,21,553,Narpala,29,05328,Siddaracherla,008,595060,13.80500543660
Andhra Pradesh,28,28,Anantapuramu,21,553,Yellanur,31,05327,Pathapalle,008,595042,11.67521806090
Andhra Pradesh,28,28,Anantapuramu,21,553,Yellanur,31,05327,Mallagundla,015,595049,13.78902204540
Andhra Pradesh,28,28,Anantapuramu,21,553,Yellanur,31,05327,Vennapusapalle,009,595043,16.08524200300
Andhra Pradesh,28,28,Anantapuramu,21,553,Brahmasamudram,19,05320,Theetakal,002,594938,26.26851044840
Andhra Pradesh,28,28,Anantapuramu,21,553,Yellanur,31,05327,Bukkapuram,013,595047,15.12575325520
Andhra Pradesh,28,28,Anantapuramu,21,553,Yellanur,31,05327,Aravedu,014,595048,3.88292608317
Andhra Pradesh,28,28,Anantapuramu,21,553,Atmakur,25,05322,Brahmanayaleru,007,594963,15.23150873810
Andhra Pradesh,28,28,Anantapuramu,21,553,Kalyandurg,23,05321,Manirevu,005,594954,48.31437681760
Andhra Pradesh,28,28,Anantapuramu,21,553,Narpala,29,05328,Durgam,009,595061,8.46211167102
Andhra Pradesh,28,28,Anantapuramu,21,553,Narpala,29,05328,Haveli Sodanapalle,012,595065,21.04277638500
Andhra Pradesh,28,28,Anantapuramu,21,553,Gummagatta,18,05319,Kalugodu,007,594923,25.98601564210
Andhra Pradesh,28,28,Sri Sathya Sai,22,754,Tadimarri,01,05338,Kunukuntla,002,595178,24.87910782340
Andhra Pradesh,28,28,Anantapuramu,21,553,Raptadu,26,05331,Raptadu,001,595101,31.32948358370
Andhra Pradesh,28,28,Anantapuramu,21,553,Gummagatta,18,05319,Pulakunta,008,594924,16.65539271520
Andhra Pradesh,28,28,Anantapuramu,21,553,Brahmasamudram,19,05320,Kannepalle,001,594937,30.31758899490
Andhra Pradesh,28,28,Anantapuramu,21,553,Kalyandurg,23,05321,Chapiri,002,594942,28.33492420360
Andhra Pradesh,28,28,Anantapuramu,21,553,Anantapuramu,27,05330,Itikalapalle,016,595091,21.72174812760
Andhra Pradesh,28,28,Sri Sathya Sai,22,754,Tadimarri,01,05338,Chillavaripalle,003,595179,15.36429209630
Andhra Pradesh,28,28,Anantapuramu,21,553,Kalyandurg,23,05321,Hulikal,001,594941,24.30983549080
Andhra Pradesh,28,28,Anantapuramu,21,553,Kalyandurg,23,05321,Golla,004,594950,40.58258687290
Andhra Pradesh,28,28,Anantapuramu,21,553,Anantapuramu,27,05330,Chiyyedu,020,595094,31.71306787400
Andhra Pradesh,28,28,Anantapuramu,21,553,Yellanur,31,05327,Kalluru,016,595053,28.24801001420
Andhra Pradesh,28,28,Anantapuramu,21,553,Atmakur,25,05322,Sanapa,006,594962,46.37069143890
Andhra Pradesh,28,28,Sri Sathya Sai,22,754,Tadimarri,01,05338,Dadithota,004,595180,41.45948471830
Andhra Pradesh,28,28,Anantapuramu,21,553,Kalyandurg,23,05321,Mudigal,003,594949,34.45429333720
Andhra Pradesh,28,28,Anantapuramu,21,553,Gummagatta,18,05319,Rangasamudram,009,594925,12.98413181910
Andhra Pradesh,28,28,Anantapuramu,21,553,Anantapuramu,27,05330,Katiganikalva,011,595089,7.54034435715
Andhra Pradesh,28,28,Anantapuramu,21,553,Yellanur,31,05327,Chintakayamanda,017,595050,12.71885146940
Andhra Pradesh,28,28,Anantapuramu,21,553,Atmakur,25,05322,Goridindla,005,594961,77.88919296960
Andhra Pradesh,28,28,Anantapuramu,21,553,Narpala,29,05328,Bandlapalle,010,595062,16.59275374810
Andhra Pradesh,28,28,Anantapuramu,21,553,Brahmasamudram,19,05320,Pillalapalle,003,594939,47.16043531300
Andhra Pradesh,28,28,Anantapuramu,21,553,Raptadu,26,05331,Gangulakunta,002,595102,4.37000327595
Andhra Pradesh,28,28,Anantapuramu,21,553,Gummagatta,18,05319,Tallakera,010,594926,44.35308700850
Andhra Pradesh,28,28,Anantapuramu,21,553,Brahmasamudram,19,05320,Bhairasamudram,004,594936,29.38720655430
Andhra Pradesh,28,28,Anantapuramu,21,553,Gummagatta,18,05319,Gummagatta,011,594927,17.02108562480
Andhra Pradesh,28,28,Sri Sathya Sai,22,754,Tadimarri,01,05338,Pinnadari,001,595177,26.34558753490
Andhra Pradesh,28,28,Anantapuramu,21,553,Raptadu,26,05331,Bukkacherla,006,595105,19.75774017990
Andhra Pradesh,28,28,Sri Sathya Sai,22,754,Tadimarri,01,05338,Kondamanayanipalem,007,595182,3.02215076158
Andhra Pradesh,28,28,Anantapuramu,21,553,Yellanur,31,05327,Goddumarri,018,595051,36.27912289220
Andhra Pradesh,28,28,Sri Sathya Sai,22,754,Tadimarri,01,05338,Peddakotla,006,595181,31.11360246470
Andhra Pradesh,28,28,Anantapuramu,21,553,Kalyandurg,23,05321,Kalyandurg Rural,010,594943,51.97223456070
Andhra Pradesh,28,28,Anantapuramu,21,553,Anantapuramu,27,05330,Kandakur,017,595093,23.80573634670
Andhra Pradesh,28,28,Anantapuramu,21,553,Raptadu,26,05331,Bommaparthy,003,595100,17.04066521540
Andhra Pradesh,28,28,Anantapuramu,21,553,Kalyandurg,23,05321,Muddinayanapalle,007,594953,53.07737011290
Andhra Pradesh,28,28,Anantapuramu,21,553,Yellanur,31,05327,Singavaram,019,595052,15.04718469460
Andhra Pradesh,28,28,Anantapuramu,21,553,Anantapuramu,27,05330,Jangalapalle,018,595092,8.49056762263
Andhra Pradesh,28,28,Anantapuramu,21,553,Brahmasamudram,19,05320,Chelimenahalli,005,594933,5.20905803114
Andhra Pradesh,28,28,Sri Sathya Sai,22,754,Tadimarri,01,05338,Tadimarri,009,595184,38.88345147690
Andhra Pradesh,28,28,Sri Sathya Sai,22,754,Bathalapalle,03,05337,Malyavantham,002,595167,29.04757700290
Andhra Pradesh,28,28,Anantapuramu,21,553,Brahmasamudram,19,05320,Vepalaparthy,006,594932,12.52593226190
